loan_id,no_of_dependents,education,self_employed,annual_income,loan_amount,credit_score,res_assets,com_assets,bank_assets,total_assets,loan_status
3830,1,1,No,16000,35000,619,32000,1000,15000,48000,1
3831,0,1,Yes,43000,128000,572,86000,22000,61000,169000,1
3832,3,1,No,14000,35000,365,26000,22000,16000,64000,0
3833,0,0,No,80000,180000,791,139000,103000,106000,348000,1
3834,4,0,Yes,50000,181000,424,52000,20000,61000,133000,0
3835,5,1,No,45000,102000,726,29000,86000,42000,157000,1
3836,1,1,No,34000,99000,736,39000,48000,45000,132000,1
3837,5,1,Yes,57000,128000,488,136000,10000,55000,201000,0
3838,2,0,Yes,26000,76000,400,68000,28000,32000,128000,0
3839,0,1,Yes,45000,122000,311,112000,50000,24000,186000,0
3840,2,0,Yes,51000,168000,504,64000,27000,44000,135000,1
3841,4,0,Yes,51000,186000,312,96000,60000,55000,211000,0
3842,5,1,Yes,17000,65000,587,11000,10000,15000,36000,1
3843,1,0,No,52000,105000,317,30000,80000,53000,163000,0
3844,4,0,No,84000,290000,463,127000,11000,67000,205000,1
3845,1,0,Yes,90000,340000,842,63000,169000,58000,290000,1
3846,4,1,Yes,34000,118000,616,50000,33000,29000,112000,1
3847,1,0,No,54000,194000,800,8000,61000,30000,99000,1
3848,0,1,Yes,7000,21000,813,2000,13000,5000,20000,1
3849,2,1,No,76000,248000,564,140000,62000,67000,269000,1
3850,2,0,No,50000,147000,837,22000,72000,48000,142000,1
3851,5,0,Yes,25000,94000,735,0,22000,17000,39000,1
3852,4,0,Yes,20000,52000,724,52000,38000,28000,118000,1
3853,5,0,No,90000,239000,658,57000,46000,61000,164000,1
3854,5,1,No,83000,318000,858,246000,111000,85000,442000,1
3855,0,0,Yes,31000,85000,614,17000,46000,33000,96000,1
3856,2,1,Yes,85000,256000,714,114000,148000,57000,319000,1
3857,2,1,Yes,12000,46000,605,36000,15000,6000,57000,1
3858,4,1,Yes,28000,55000,875,69000,40000,33000,142000,1
3859,5,1,Yes,28000,109000,359,50000,33000,30000,113000,0
3860,5,1,Yes,65000,241000,441,141000,96000,52000,289000,0
3861,4,1,No,87000,252000,790,250000,91000,84000,425000,1
3862,1,0,Yes,54000,136000,821,116000,87000,56000,259000,1
3863,2,0,No,86000,333000,375,196000,112000,112000,420000,0
3864,3,1,No,47000,96000,545,52000,72000,53000,177000,0
3865,5,0,Yes,11000,39000,891,11000,2000,9000,22000,1
3866,0,1,No,64000,140000,486,51000,127000,37000,215000,0
3867,0,1,No,43000,99000,696,124000,21000,21000,166000,1
3868,5,0,Yes,29000,111000,683,17000,39000,33000,89000,1
3869,5,0,No,96000,271000,594,255000,46000,133000,434000,1
3870,3,0,Yes,9000,25000,529,9000,3000,7000,19000,0
3871,5,0,No,81000,263000,429,36000,85000,69000,190000,1
3872,0,0,Yes,88000,250000,400,113000,40000,94000,247000,0
3873,0,1,No,88000,175000,848,254000,82000,51000,387000,1
3874,1,0,No,64000,215000,489,16000,46000,89000,151000,0
3875,2,1,No,29000,66000,326,86000,22000,34000,142000,0
3876,5,1,No,16000,61000,663,39000,8000,12000,59000,1
3877,1,0,No,16000,51000,729,25000,20000,9000,54000,1
3878,2,1,Yes,31000,107000,398,31000,30000,20000,81000,1
3879,2,0,Yes,56000,167000,856,4000,102000,52000,158000,1
3880,3,1,Yes,81000,199000,347,228000,144000,55000,427000,0
3881,3,0,No,91000,193000,696,262000,77000,133000,472000,1
3882,0,1,Yes,55000,171000,353,4000,2000,52000,58000,0
3883,1,1,Yes,97000,343000,756,157000,185000,141000,483000,1
3884,4,1,No,23000,54000,490,62000,37000,21000,120000,0
3885,1,0,Yes,56000,180000,531,65000,90000,84000,239000,0
3886,2,0,Yes,45000,166000,679,103000,31000,50000,184000,1
3887,1,1,Yes,5000,18000,877,1000,2000,6000,9000,1
3888,0,1,No,42000,110000,817,67000,24000,61000,152000,1
3889,1,0,No,91000,233000,792,8000,126000,124000,258000,1
3890,4,1,Yes,32000,128000,664,63000,34000,21000,118000,1
3891,4,1,Yes,62000,213000,882,118000,35000,41000,194000,1
3892,3,0,Yes,25000,77000,768,45000,4000,26000,75000,1
3893,0,1,No,91000,271000,787,243000,29000,95000,367000,1
3894,3,1,Yes,5000,9000,538,0,7000,3000,10000,0
3895,4,0,No,69000,180000,347,164000,93000,87000,344000,0
3896,0,1,Yes,18000,52000,317,49000,15000,13000,77000,0
3897,0,1,Yes,40000,145000,713,62000,49000,47000,158000,1
3898,1,0,No,39000,123000,683,10000,7000,24000,41000,1
3899,2,0,Yes,80000,281000,765,240000,105000,82000,427000,1
3900,5,1,No,9000,32000,803,16000,17000,8000,41000,1
3901,0,1,Yes,82000,297000,405,39000,8000,57000,104000,0
3902,5,1,No,23000,49000,529,62000,39000,20000,121000,0
3903,5,1,Yes,69000,194000,801,101000,94000,55000,250000,1
3904,3,0,No,88000,307000,707,150000,1000,80000,231000,1
3905,1,1,No,26000,72000,349,59000,14000,30000,103000,0
3906,1,1,No,37000,87000,885,62000,35000,26000,123000,1
3907,2,1,Yes,62000,238000,489,29000,75000,33000,137000,1
3908,3,1,Yes,10000,26000,341,29000,17000,11000,57000,0
3909,1,0,No,60000,200000,637,108000,43000,86000,237000,1
3910,1,0,Yes,91000,314000,304,141000,167000,96000,404000,1
3911,1,1,No,17000,67000,537,43000,29000,11000,83000,0
3912,5,0,Yes,17000,46000,503,9000,22000,12000,43000,0
3913,1,1,No,71000,143000,720,46000,5000,84000,135000,1
3914,5,1,No,94000,368000,509,207000,74000,63000,344000,0
3915,5,0,No,62000,164000,360,9000,72000,63000,144000,0
3916,1,1,No,83000,318000,818,234000,74000,85000,393000,1
3917,1,1,Yes,89000,212000,716,54000,92000,79000,225000,1
3918,1,1,Yes,65000,148000,360,35000,21000,73000,129000,0
3919,3,1,Yes,81000,267000,895,51000,98000,99000,248000,1
3920,2,0,No,49000,135000,328,105000,81000,34000,220000,0
3921,4,1,No,91000,266000,812,233000,119000,104000,456000,1
3922,3,1,Yes,90000,331000,456,238000,70000,71000,379000,0
3923,4,1,Yes,13000,39000,566,7000,2000,16000,25000,1
3924,1,0,No,67000,250000,598,53000,129000,70000,252000,1
3925,5,0,No,32000,93000,656,70000,32000,42000,144000,1
3926,0,0,No,75000,287000,895,20000,41000,72000,133000,1
3927,3,1,No,49000,128000,653,73000,10000,72000,155000,1
3928,1,0,Yes,7000,18000,641,21000,4000,9000,34000,1
3929,2,1,No,64000,165000,544,121000,63000,54000,238000,0
3930,0,0,Yes,39000,141000,811,57000,36000,53000,146000,1
3931,4,1,No,97000,269000,460,114000,39000,93000,246000,0
3932,5,1,Yes,36000,125000,795,106000,27000,48000,181000,1
3933,2,1,Yes,34000,103000,745,49000,40000,39000,128000,1
3934,0,0,No,98000,201000,606,62000,8000,87000,157000,1
3935,1,0,No,51000,142000,451,61000,76000,56000,193000,0
3936,4,1,Yes,59000,118000,479,110000,12000,39000,161000,0
3937,5,1,No,12000,24000,495,18000,18000,13000,49000,0
3938,2,0,No,97000,302000,769,237000,136000,75000,448000,1
3939,5,0,Yes,47000,118000,639,36000,7000,55000,98000,1
3940,5,1,No,42000,125000,723,12000,3000,61000,76000,1
3941,4,1,No,93000,261000,623,117000,105000,107000,329000,1
3942,3,0,Yes,53000,208000,487,97000,34000,42000,173000,0
3943,0,1,No,76000,301000,743,207000,87000,96000,390000,1
3944,2,1,No,62000,169000,754,23000,42000,79000,144000,1
3945,0,1,No,89000,216000,552,23000,99000,119000,241000,1
3946,4,0,Yes,79000,273000,560,231000,144000,109000,484000,1
3947,1,1,Yes,35000,108000,632,69000,15000,42000,126000,1
3948,2,1,No,53000,167000,339,46000,33000,41000,120000,0
3949,2,0,No,14000,31000,881,37000,4000,11000,52000,1
3950,1,0,Yes,91000,236000,535,28000,176000,45000,249000,0
3951,4,0,No,44000,172000,563,41000,37000,29000,107000,1
3952,5,0,No,28000,82000,615,74000,33000,27000,134000,1
3953,3,0,No,13000,33000,795,14000,8000,16000,38000,1
3954,4,1,No,84000,287000,878,234000,83000,86000,403000,1
3955,5,1,Yes,53000,140000,633,118000,45000,61000,224000,1
3956,2,1,No,60000,139000,533,30000,96000,41000,167000,0
3957,2,0,Yes,21000,68000,795,61000,19000,24000,104000,1
3958,0,0,No,43000,110000,374,71000,73000,47000,191000,0
3959,4,0,Yes,73000,229000,848,63000,29000,41000,133000,1
3960,2,1,No,52000,162000,890,105000,96000,39000,240000,1
3961,3,1,No,47000,98000,444,82000,3000,38000,123000,0
3962,4,1,No,78000,285000,803,155000,113000,98000,366000,1
3963,3,1,Yes,5000,19000,618,-1000,6000,4000,9000,1
3964,1,0,Yes,60000,203000,845,50000,78000,87000,215000,1
3965,4,1,No,48000,108000,833,30000,40000,71000,141000,1
3966,3,1,Yes,89000,193000,767,120000,22000,77000,219000,1
3967,1,1,Yes,18000,40000,747,7000,2000,9000,18000,1
3968,2,1,No,30000,70000,588,53000,34000,34000,121000,1
3969,4,0,No,77000,245000,582,98000,66000,65000,229000,1
3970,1,0,No,83000,204000,348,56000,125000,47000,228000,0
3971,4,0,No,42000,94000,726,100000,81000,55000,236000,1
3972,4,1,Yes,80000,312000,482,198000,115000,57000,370000,0
3973,2,1,Yes,94000,300000,565,12000,39000,90000,141000,1
3974,1,1,No,8000,24000,872,24000,12000,9000,45000,1
3975,0,1,Yes,5000,13000,825,6000,0,2000,8000,1
3976,2,1,Yes,61000,223000,694,162000,109000,72000,343000,1
3977,3,1,Yes,85000,308000,448,230000,14000,79000,323000,0
3978,5,1,Yes,76000,180000,452,79000,43000,47000,169000,0
3979,3,0,No,87000,179000,897,164000,35000,125000,324000,1
3980,4,0,No,94000,202000,803,248000,10000,48000,306000,1
3981,1,0,Yes,4000,9000,828,6000,5000,3000,14000,1
3982,0,1,No,27000,75000,832,77000,12000,25000,114000,1
3983,1,0,Yes,23000,55000,861,16000,12000,17000,45000,1
3984,0,1,No,75000,159000,535,175000,57000,45000,277000,0
3985,4,0,Yes,71000,194000,363,179000,26000,40000,245000,0
3986,1,0,Yes,88000,286000,631,110000,132000,77000,319000,1
3987,2,0,No,84000,207000,513,5000,164000,79000,248000,0
3988,0,1,Yes,47000,162000,317,127000,4000,25000,156000,0
3989,1,1,No,69000,195000,809,61000,106000,93000,260000,1
3990,3,0,No,24000,82000,531,68000,19000,20000,107000,0
3991,1,0,Yes,16000,48000,544,22000,2000,12000,36000,0
3992,0,1,No,35000,78000,366,64000,30000,49000,143000,0
3993,0,0,No,37000,127000,797,13000,11000,37000,61000,1
3994,1,0,No,32000,120000,597,68000,19000,22000,109000,1
3995,2,0,Yes,70000,225000,632,125000,46000,49000,220000,1
3996,5,0,No,93000,283000,741,76000,129000,52000,257000,1
3997,0,0,No,2000,8000,331,3000,0,1000,4000,0
3998,4,1,No,69000,165000,426,39000,52000,90000,181000,0
3999,3,0,No,90000,265000,533,171000,124000,60000,355000,0
4000,1,0,No,69000,227000,394,38000,43000,87000,168000,0
4001,0,1,No,75000,251000,877,210000,114000,107000,431000,1
4002,5,0,No,92000,280000,527,187000,77000,64000,328000,0
4003,1,1,No,46000,127000,468,104000,0,39000,143000,0
4004,4,1,Yes,50000,196000,611,134000,44000,46000,224000,1
4005,2,1,No,45000,172000,832,27000,85000,67000,179000,1
4006,0,1,No,79000,227000,508,66000,70000,89000,225000,0
4007,5,0,No,51000,135000,840,14000,53000,45000,112000,1
4008,4,1,No,37000,76000,794,95000,73000,45000,213000,1
4009,1,0,No,53000,178000,889,153000,5000,68000,226000,1
4010,4,0,No,2000,5000,765,6000,1000,1000,8000,1
4011,3,1,Yes,90000,186000,518,184000,176000,103000,463000,0
4012,3,0,No,69000,171000,694,42000,61000,60000,163000,1
4013,2,0,No,7000,23000,663,7000,5000,10000,22000,1
4014,0,1,No,25000,89000,662,40000,21000,30000,91000,1
4015,0,0,No,46000,144000,642,101000,87000,48000,236000,1
4016,4,1,No,10000,39000,701,22000,10000,9000,41000,1
4017,4,0,Yes,92000,301000,632,237000,66000,62000,365000,1
4018,3,1,Yes,22000,44000,861,13000,26000,23000,62000,1
4019,4,1,Yes,97000,333000,784,146000,158000,65000,369000,1
4020,0,1,Yes,55000,182000,332,81000,40000,56000,177000,1
4021,4,0,Yes,13000,34000,763,38000,2000,14000,54000,1
4022,1,0,Yes,79000,191000,593,208000,122000,78000,408000,1
4023,2,0,No,43000,88000,512,72000,65000,27000,164000,0
4024,0,0,No,38000,133000,655,96000,0,26000,122000,1
4025,3,0,No,87000,247000,369,40000,8000,48000,96000,0
4026,3,1,No,13000,31000,348,15000,6000,6000,27000,0
4027,1,0,Yes,68000,168000,736,20000,26000,56000,102000,1
4028,1,0,No,91000,240000,353,251000,92000,109000,452000,0
4029,0,1,No,30000,113000,478,56000,20000,20000,96000,0
4030,0,0,Yes,12000,30000,827,32000,6000,15000,53000,1
4031,1,0,Yes,50000,169000,517,22000,15000,54000,91000,0
4032,5,1,Yes,97000,247000,648,151000,6000,68000,225000,1
4033,2,0,Yes,70000,238000,689,84000,54000,78000,216000,1
4034,1,1,No,41000,91000,550,99000,52000,48000,199000,1
4035,0,1,Yes,53000,129000,826,155000,68000,52000,275000,1
4036,1,0,No,73000,192000,599,184000,54000,37000,275000,1
4037,1,1,No,65000,185000,815,63000,100000,40000,203000,1
4038,4,1,Yes,6000,14000,761,8000,5000,3000,16000,1
4039,3,0,Yes,52000,150000,432,69000,50000,51000,170000,0
4040,4,0,Yes,28000,92000,442,58000,48000,13000,119000,0
4041,1,1,Yes,78000,233000,620,35000,21000,76000,132000,1
4042,2,1,No,30000,65000,476,79000,3000,15000,97000,0
4043,4,1,No,93000,349000,837,274000,8000,85000,367000,1
4044,3,0,Yes,51000,180000,510,134000,66000,76000,276000,0
4045,4,0,Yes,43000,161000,849,38000,66000,64000,168000,1
4046,3,1,No,11000,21000,737,29000,20000,9000,58000,1
4047,2,1,No,65000,162000,809,140000,47000,86000,273000,1
4048,3,0,No,64000,230000,520,121000,114000,38000,273000,0
4049,2,0,No,74000,225000,834,64000,126000,60000,250000,1
4050,4,1,No,87000,321000,397,89000,170000,48000,307000,0
4051,0,0,No,92000,247000,438,48000,160000,107000,315000,0
4052,1,1,Yes,62000,197000,820,112000,34000,47000,193000,1
4053,1,0,No,12000,46000,323,20000,17000,14000,51000,0
4054,1,0,Yes,70000,203000,837,77000,22000,55000,154000,1
4055,5,1,Yes,38000,101000,571,74000,66000,33000,173000,1
4056,0,1,No,49000,163000,479,16000,64000,27000,107000,0
4057,2,1,Yes,78000,221000,533,119000,25000,108000,252000,0
4058,1,0,Yes,74000,172000,899,165000,87000,49000,301000,1
4059,1,0,No,70000,266000,460,205000,33000,46000,284000,0
4060,1,0,No,49000,125000,636,142000,64000,50000,256000,1
4061,3,0,No,58000,206000,434,84000,27000,70000,181000,0
4062,5,0,No,20000,69000,516,46000,34000,16000,96000,0
4063,4,1,No,83000,246000,382,14000,12000,66000,92000,0
4064,0,1,Yes,10000,28000,616,7000,7000,7000,21000,1
4065,3,1,No,55000,116000,745,94000,80000,54000,228000,1
4066,5,1,No,14000,34000,697,20000,5000,16000,41000,1
4067,4,1,No,37000,123000,364,59000,42000,44000,145000,0
4068,2,0,Yes,21000,69000,566,7000,15000,10000,32000,1
4069,4,0,No,62000,219000,462,94000,20000,83000,197000,0
4070,0,0,No,93000,319000,331,71000,112000,80000,263000,1
4071,3,0,Yes,51000,103000,839,134000,54000,75000,263000,1
4072,0,1,Yes,70000,140000,702,90000,31000,76000,197000,1
4073,3,1,Yes,53000,179000,580,102000,64000,36000,202000,1
4074,3,1,No,9000,28000,560,27000,3000,13000,43000,1
4075,4,0,Yes,94000,257000,845,273000,41000,122000,436000,1
4076,4,0,Yes,26000,85000,392,55000,1000,29000,85000,1
4077,2,1,No,15000,49000,387,-1000,24000,13000,36000,0
4078,1,1,Yes,18000,63000,749,42000,2000,27000,71000,1
4079,3,1,Yes,78000,200000,727,46000,72000,86000,204000,1
4080,3,1,Yes,21000,74000,656,56000,4000,28000,88000,1
4081,0,0,Yes,83000,175000,643,248000,89000,51000,388000,1
4082,2,0,Yes,44000,168000,307,128000,72000,58000,258000,1
4083,2,0,No,23000,50000,588,20000,35000,15000,70000,1
4084,3,1,Yes,77000,223000,895,222000,133000,91000,446000,1
4085,0,0,Yes,93000,294000,351,242000,68000,61000,371000,0
4086,5,0,No,59000,164000,891,102000,104000,47000,253000,1
4087,5,0,Yes,19000,49000,442,32000,21000,9000,62000,0
4088,0,0,No,69000,195000,686,23000,87000,62000,172000,1
4089,4,1,Yes,21000,82000,432,60000,9000,10000,79000,0
4090,0,0,No,82000,209000,766,44000,123000,121000,288000,1
4091,4,0,No,77000,172000,561,60000,50000,68000,178000,1
4092,5,0,No,77000,190000,539,40000,145000,41000,226000,0
4093,1,1,No,7000,14000,759,10000,5000,7000,22000,1
4094,5,1,No,71000,182000,750,210000,79000,53000,342000,1
4095,2,1,No,39000,136000,373,116000,10000,36000,162000,0
4096,1,0,Yes,52000,205000,407,11000,34000,38000,83000,0
4097,4,0,No,55000,202000,611,137000,57000,72000,266000,1
4098,3,1,No,26000,63000,783,65000,24000,26000,115000,1
4099,0,0,Yes,73000,240000,651,166000,1000,45000,212000,1
4100,3,1,No,87000,311000,760,4000,18000,48000,70000,0
4101,3,1,No,90000,227000,793,117000,108000,70000,295000,1
4102,4,1,No,4000,8000,685,5000,3000,6000,14000,1
4103,2,0,Yes,33000,107000,806,57000,6000,49000,112000,1
4104,1,0,No,63000,178000,770,60000,30000,32000,122000,1
4105,0,0,No,70000,236000,663,138000,91000,72000,301000,1
4106,2,1,Yes,21000,81000,592,20000,25000,27000,72000,1
4107,3,0,No,76000,263000,580,191000,146000,51000,388000,1
4108,1,1,No,82000,175000,609,45000,56000,77000,178000,1
4109,3,0,Yes,92000,232000,380,131000,155000,61000,347000,0
4110,3,1,No,38000,121000,364,41000,51000,30000,122000,0
4111,1,1,No,32000,89000,866,51000,7000,24000,82000,1
4112,4,0,No,97000,317000,342,7000,1000,120000,128000,0
4113,5,1,No,47000,144000,884,99000,44000,38000,181000,1
4114,4,1,Yes,38000,125000,859,39000,46000,27000,112000,1
4115,4,1,No,4000,10000,692,5000,4000,2000,11000,1
4116,4,0,Yes,32000,68000,675,80000,19000,40000,139000,1
4117,5,1,Yes,39000,127000,886,35000,58000,54000,147000,1
4118,1,1,Yes,35000,131000,477,32000,62000,31000,125000,0
4119,2,1,No,22000,83000,596,47000,30000,18000,95000,1
4120,4,0,No,64000,197000,400,23000,61000,62000,146000,0
4121,3,1,No,91000,199000,711,22000,179000,130000,331000,1
4122,0,0,Yes,33000,89000,418,42000,60000,37000,139000,0
4123,3,1,No,78000,218000,517,77000,51000,91000,219000,0
4124,0,0,Yes,62000,162000,508,56000,57000,36000,149000,0
4125,3,0,Yes,70000,261000,689,172000,57000,59000,288000,1
4126,0,1,No,92000,282000,455,192000,64000,59000,315000,0
4127,5,0,Yes,75000,208000,617,1000,142000,82000,225000,1
4128,2,1,No,53000,132000,500,47000,98000,29000,174000,0
4129,5,0,Yes,68000,228000,382,176000,7000,58000,241000,0
4130,1,0,No,79000,208000,538,100000,97000,106000,303000,0
4131,0,0,Yes,62000,149000,855,-1000,72000,82000,153000,1
4132,1,1,No,10000,30000,614,18000,17000,7000,42000,1
4133,2,1,Yes,78000,254000,513,221000,6000,98000,325000,0
4134,5,1,Yes,30000,88000,402,56000,53000,42000,151000,0
4135,5,1,Yes,57000,150000,819,155000,98000,34000,287000,1
4136,4,0,No,66000,254000,622,92000,35000,75000,202000,1
4137,4,1,Yes,71000,182000,790,25000,22000,96000,143000,1
4138,3,1,Yes,13000,48000,808,31000,20000,15000,66000,1
4139,2,0,No,52000,168000,369,54000,86000,68000,208000,0
4140,3,1,No,56000,203000,330,161000,51000,42000,254000,1
4141,2,1,No,71000,165000,857,37000,107000,82000,226000,1
4142,2,1,No,51000,191000,457,132000,51000,76000,259000,0
4143,3,0,Yes,76000,293000,843,215000,30000,112000,357000,1
4144,0,1,Yes,25000,54000,463,19000,35000,18000,72000,0
4145,3,1,No,69000,228000,582,177000,22000,44000,243000,1
4146,0,1,No,31000,65000,391,1000,38000,24000,63000,0
4147,2,1,Yes,97000,351000,612,134000,135000,65000,334000,1
4148,0,0,Yes,58000,126000,859,135000,47000,45000,227000,1
4149,4,0,No,76000,186000,779,91000,56000,100000,247000,1
4150,5,0,No,7000,28000,561,9000,4000,8000,21000,1
4151,3,1,No,23000,56000,420,13000,6000,21000,40000,0
4152,3,0,No,16000,33000,609,47000,1000,8000,56000,1
4153,4,0,No,81000,193000,821,165000,85000,83000,333000,1
4154,1,1,No,77000,171000,603,111000,121000,71000,303000,1
4155,4,1,No,15000,34000,778,38000,3000,22000,63000,1
4156,3,0,No,74000,235000,460,206000,122000,92000,420000,1
4157,4,0,Yes,89000,271000,363,78000,96000,127000,301000,0
4158,0,1,No,24000,53000,482,55000,42000,26000,123000,0
4159,5,1,No,56000,203000,772,106000,60000,76000,242000,1
4160,4,1,No,59000,144000,745,153000,51000,30000,234000,1
4161,1,1,No,16000,33000,513,4000,13000,22000,39000,0
4162,5,0,No,11000,40000,362,18000,13000,11000,42000,1
4163,2,1,Yes,66000,256000,740,109000,19000,92000,220000,1
4164,3,1,No,89000,244000,774,112000,61000,73000,246000,1
4165,1,1,Yes,64000,164000,555,60000,25000,74000,159000,1
4166,4,0,Yes,82000,173000,588,97000,12000,48000,157000,1
4167,1,1,No,5000,13000,619,15000,1000,5000,21000,1
4168,0,1,No,97000,316000,607,243000,79000,75000,397000,1
4169,3,0,Yes,71000,167000,435,17000,96000,62000,175000,0
4170,4,0,Yes,14000,34000,835,31000,1000,21000,53000,1
4171,1,0,No,72000,281000,767,100000,104000,40000,244000,1
4172,1,1,Yes,84000,262000,643,194000,115000,69000,378000,1
4173,4,0,No,43000,139000,894,101000,1000,33000,135000,1
4174,0,0,Yes,88000,298000,343,200000,49000,122000,371000,0
4175,4,0,No,40000,151000,800,87000,69000,44000,200000,1
4176,3,0,Yes,69000,179000,494,77000,112000,87000,276000,0
4177,4,1,No,96000,330000,336,58000,85000,49000,192000,0
4178,2,0,No,69000,165000,785,196000,86000,36000,318000,1
4179,1,0,Yes,36000,134000,732,52000,67000,33000,152000,1
4180,2,0,No,19000,46000,587,30000,13000,11000,54000,1
4181,3,0,Yes,97000,308000,471,127000,38000,104000,269000,0
4182,2,0,No,12000,41000,497,27000,7000,13000,47000,0
4183,1,0,No,4000,16000,784,8000,7000,1000,16000,1
4184,2,1,No,66000,215000,471,137000,98000,48000,283000,0
4185,2,1,No,15000,33000,763,3000,12000,7000,22000,1
4186,4,0,No,35000,95000,655,99000,66000,31000,196000,1
